date,equity,daily_return,position
2020-10-30,45.943092155084436,-0.056018029421399884,1.0
2020-11-02,45.90509966186005,-0.0008269468040187355,1.0
2020-11-03,46.609907715062924,0.015353589435477488,1.0
2020-11-04,48.513296770105924,0.04083657634936455,1.0
2020-11-05,50.23521482234447,0.03549373402509293,1.0
2020-11-06,50.17814475301171,-0.0011360570375699153,1.0
2020-11-09,49.17619191641052,-0.01996791315288826,1.0
2020-11-10,49.02822202689748,-0.003008974134568132,1.0
2020-11-11,50.51635927220488,0.030352665950051927,1.0
2020-11-12,50.39798668016572,-0.0023432526362661132,1.0
2020-11-13,50.41912902960619,0.0004195078183308887,1.0
2020-11-16,50.85880624477167,0.008720444474701328,1.0
2020-11-17,50.47408121246651,-0.007564570636077628,1.0
2020-11-18,49.89911818962375,-0.011391252877343105,1.0
2020-11-19,50.157009042713796,0.005168244699435887,1.0
2020-11-20,49.607404224828755,-0.010957687238028813,1.0
2020-11-23,48.1319543809284,-0.02974253273187566,1.0
2020-11-24,48.69000086856177,0.011594095748052258,1.0
2020-11-25,49.05358355142647,0.007467296701147985,1.0
2020-11-27,49.29032873550478,0.004826256655237282,1.0
2020-11-30,50.33034045675583,0.021099711605329752,1.0
2020-12-01,51.881894791670796,0.030827415845678052,1.0
2020-12-02,52.03409381498617,0.0029335671707158006,1.0
2020-12-03,51.974905859180964,-0.0011374841275348935,1.0
2020-12-04,51.68319189438596,-0.005612592461165078,1.0
2020-12-07,52.31734951217648,0.012270093903766766,1.0
2020-12-08,52.583682035014846,0.005090711309378992,1.0
2020-12-09,51.48449563624368,-0.020903564684558118,1.0
2020-12-10,52.10172676011099,0.01198867962557637,1.0
2020-12-11,51.75084143736715,-0.006734619840133238,1.0
2020-12-14,51.484495636243686,-0.005146695082162367,1.0
2020-12-15,54.06337429100266,0.05009039367850998,1.0
2020-12-16,54.0337736739575,-0.0005475170100525117,1.0
2020-12-17,54.41003379951543,0.006963424909544713,1.0
2020-12-18,53.547595904393845,-0.0158507141954628,1.0
2020-12-21,54.21134086094442,0.01239542028620022,1.0
2020-12-22,55.754436928254684,0.028464451216368314,1.0
2020-12-23,55.365486081718444,-0.00697614159455584,1.0
2020-12-24,55.79248585419071,0.007712381895139897,1.0
2020-12-28,57.787959816358594,0.03576599844256623,1.0
2020-12-29,57.018503112605714,-0.013315173371721278,1.0
2020-12-30,56.5323319821846,-0.008526550222845652,1.0
2020-12-31,56.09687726167891,-0.007702755312533616,1.0
2021-01-04,54.71020935148637,-0.024719164022697027,1.0
2021-01-05,55.3866284311589,0.01236367193053245,1.0
2021-01-06,53.52222774072229,-0.03366156675801102,1.0
2021-01-07,55.348576185651595,0.034123176893470886,1.0
2021-01-08,55.82629900718183,0.008631167311835553,1.0
2021-01-11,54.528409711125825,-0.02324870749338115,1.0
2021-01-12,54.45231185925377,-0.0013955633820094127,1.0
2021-01-13,55.335888784244545,0.01622661912453993,1.0
2021-01-14,54.498819052794495,-0.015127067619963519,1.0
2021-01-15,53.75051797676718,-0.013730592497837701,1.0
2021-01-19,54.04223194156217,0.005427184253760764,1.0
2021-01-20,55.81785401786222,0.03285619435962772,1.0
2021-01-21,57.86403111166044,0.036658111097274126,1.0
2021-01-22,58.79412850847702,0.016073843784263353,1.0
2021-01-25,60.421767416978945,0.0276836981819919,1.0
2021-01-26,60.523246710807626,0.0016795154820341551,1.0
2021-01-27,60.05820133197061,-0.007683748049061245,1.0
2021-01-28,57.95704549874187,-0.03498532734296578,1.0
2021-01-29,55.78825672038833,-0.03742062349262809,1.0
2021-02-01,56.70987593217257,0.016519950003159423,1.0
2021-02-02,57.06923280080621,0.006336759915741119,1.0
2021-02-03,56.625339730123464,-0.007778150307926945,1.0
2021-02-04,58.083879677956986,0.02575772533612919,1.0
2021-02-05,57.90392571922448,-0.003098173877679189,1.0
2021-02-08,57.96744903511281,0.0010970467908575365,1.0
2021-02-09,57.58636889206586,-0.006574036798067673,1.0
2021-02-10,57.3238837523334,-0.004558112358576394,1.0
2021-02-11,57.21379349062144,-0.0019204955161028492,1.0
2021-02-12,57.31540556730106,0.0017760066319720824,1.0
2021-02-16,56.392398774724526,-0.016103991299385,1.0
2021-02-17,55.3974203573688,-0.017643839222559965,1.0
2021-02-18,54.91897054972969,-0.00863668027414688,1.0
2021-02-19,54.98671967984907,0.0012336198119013986,1.0
2021-02-22,53.34816602100012,-0.029799080003119927,1.0
2021-02-23,53.28889507591307,-0.0011110212310525558,1.0
2021-02-24,53.072960284147875,-0.004052153670245584,1.0
2021-02-25,51.22694337942352,-0.03478262555623335,1.0
2021-02-26,51.34125945536654,0.00223156152605708,1.0
2021-03-01,54.10604406015127,0.05385112547128479,1.0
2021-03-02,52.97558066084188,-0.020893477225069734,1.0
2021-03-03,51.67997854939327,-0.02445659104226272,1.0
2021-03-04,50.862812967298694,-0.01581203408034637,1.0
2021-03-05,51.408998626772096,0.01073840842866014,1.0
2021-03-08,49.266607079184844,-0.04167347360995988,1.0
2021-03-09,51.26928119144479,0.04064972668081457,1.0
2021-03-10,50.79931288840928,-0.009166664562364257,1.0
2021-03-11,51.63764073737196,0.01650273992493223,1.0
2021-03-12,51.243873192917974,-0.007625591309577406,1.0
2021-03-15,52.497140811916545,0.024456926085200337,1.0
2021-03-16,53.16611077365149,0.012742978977306363,1.0
2021-03-17,52.823152587108595,-0.006450691644589113,1.0
2021-03-18,51.03217749366894,-0.03390511557382392,1.0
2021-03-19,50.80354534178289,-0.004480156699455118,1.0
2021-03-22,52.243100661503675,0.02833572558836428,1.0
2021-03-23,51.8832126614663,-0.0068887182322729945,1.0
2021-03-24,50.84587319509037,-0.019993740039663477,1.0
2021-03-25,51.057582172624485,0.0041637396356988265,1.0
2021-03-26,51.32008059064204,0.005141223043622745,1.0
2021-03-29,51.39630458622249,0.0014852664824993589,1.0
2021-03-30,50.76543998313522,-0.012274512888936107,1.0
2021-03-31,51.718087227612195,0.018765665082257854,1.0
2021-04-01,52.077978547220845,0.00695871287785188,1.0
2021-04-05,53.305831528550065,0.02357720125822249,1.0
2021-04-06,53.43707741798757,0.002462130046075872,1.0
2021-04-07,54.15262760383125,0.01339051872628838,1.0
2021-04-08,55.19418292572444,0.01923369867687641,1.0
2021-04-09,56.3119456453417,0.02025145876552692,1.0
2021-04-12,55.56677160545395,-0.013232965605218694,1.0
2021-04-13,56.91740888904471,0.02430656387923369,1.0
2021-04-14,55.90126156567833,-0.01785301445024079,1.0
2021-04-15,56.947052660516405,0.018707826362905466,1.0
2021-04-16,56.80310277181551,-0.0025277847048386093,1.0
2021-04-19,57.09100254921735,0.005068381186118742,1.0
2021-04-20,56.35853914773554,-0.012829751953477464,1.0
2021-04-21,56.523647983733284,0.0029296152543083487,1.0
2021-04-22,55.86315952660194,-0.01168517037897876,1.0
2021-04-23,56.87084194322107,0.018038407157032976,1.0
2021-04-26,57.04018655216371,0.002977705325898139,1.0
2021-04-27,56.90049235383532,-0.0024490487632020663,1.0
2021-04-28,56.55751424986478,-0.006027682534585632,1.0
2021-04-29,56.51519635527112,-0.0007482276255406095,1.0
2021-04-30,55.65991545581507,-0.015133644658677392,1.0
